PhraseID,SentenceID,Sentence
1257,1257,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1258,1258,"['[', ""'FATHER"", ':', 'No', ',', 'no', '.', ""'"", ']']"
1259,1259,"['[', ""'Until"", 'I', 'come', 'and', 'get', 'him', '.', ""'"", ']']"
1260,1260,"['[', '``', 'GUARD', '#', '1', ':', 'Until', 'you', 'come', 'and', 'get', 'him', ',', 'we', ""'re"", 'not', 'to', 'enter', 'the', 'room', '.', ""''"", ']']"
1261,1261,"['[', ""'FATHER"", ':', 'No', ',', 'no', ',', 'no', '.', ""'"", ']']"
1262,1262,"['[', '``', 'You', 'stay', 'in', 'the', 'room', 'and', 'make', 'sure', 'he', 'does', ""n't"", 'leave', '.', ""''"", ']']"
1263,1263,"['[', '``', 'GUARD', '#', '1', ':', 'And', 'you', ""'ll"", 'come', 'and', 'get', 'him', '.', ""''"", ']']"
1264,1264,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1265,1265,"['[', ""'FATHER"", ':', 'Right', '.', ""'"", ']']"
1266,1266,"['[', '``', 'GUARD', '#', '1', ':', 'We', 'do', ""n't"", 'need', 'to', 'do', 'anything', 'apart', 'from', 'just', 'stop', 'him', 'entering', 'the', 'room', '.', ""''"", ']']"
1267,1267,"['[', ""'FATHER"", ':', 'No', ',', 'no', 'leaving', 'the', 'room', '.', ""'"", ']']"
1268,1268,"['[', ""'GUARD"", '#', '1', ':', 'Leaving', 'the', 'room', '.', ""'"", ']']"
1269,1269,"['[', ""'Yes"", '.', ""'"", ',', ""'"", '[', 'sniff', ']', ""'"", ']']"
1270,1270,"['[', ""'FATHER"", ':', 'All', 'right', '?', ""'"", ']']"
1271,1271,"['[', ""'GUARD"", '#', '1', ':', 'Right', '.', ""'"", ']']"
1272,1272,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1273,1273,"['[', ""'FATHER"", ':', 'Right', '.', ""'"", ']']"
1274,1274,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'if', '--', 'if', '--', 'if', ',', 'uhh', '--', 'if', '--', 'if', '--', 'w', '--', 'ehh', '--', 'i', '--', 'if', '--', 'if', 'we', '--', ""'"", ']']"
1275,1275,"['[', ""'FATHER"", ':', 'Yes', '?', ""'"", ']']"
1276,1276,"['[', ""'What"", 'is', 'it', '?', ""'"", ']']"
1277,1277,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'i', '--', 'if', '--', 'i', '--', 'oh', '--', ""'"", ']']"
1278,1278,"['[', '``', 'FATHER', ':', 'Look', ',', 'it', ""'s"", 'quite', 'simple', '.', ""''"", ']']"
1279,1279,"['[', ""'GUARD"", '#', '1', ':', 'Uh', '...', ""'"", ']']"
1280,1280,"['[', '``', 'FATHER', ':', 'You', 'just', 'stay', 'here', 'and', 'make', 'sure', ""'"", 'e', 'does', ""n't"", 'leave', 'the', 'room', '.', ""''"", ']']"
1281,1281,"['[', ""'All"", 'right', '?', ""'"", ']']"
1282,1282,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1283,1283,"['[', ""'FATHER"", ':', 'Right', '.', ""'"", ']']"
1284,1284,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'I', 'remember', '.', ""'"", ']']"
1285,1285,"['[', ""'Uhh"", ',', 'can', 'he', 'leave', 'the', 'room', 'with', 'us', '?', ""'"", ']']"
1286,1286,"['[', ""'FATHER"", ':', 'N', '--', 'no', ',', 'no', '.', ""'"", ']']"
1287,1287,"['[', ""'No"", ',', 'you', 'just', 'keep', 'him', 'in', 'here', 'and', 'make', 'sure', 'he', '--', ""'"", ']']"
1288,1288,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'yes', '.', ""'"", ']']"
1289,1289,"['[', '``', 'We', ""'ll"", 'keep', 'him', 'in', 'here', ',', 'obviously', ',', 'but', 'if', 'he', 'had', 'to', 'leave', 'and', 'we', 'were', 'with', 'him', '--', ""''"", ']']"
1290,1290,"['[', ""'FATHER"", ':', 'No', ',', 'no', ',', 'no', ',', 'no', '.', ""'"", ']']"
1291,1291,"['[', ""'Just"", 'keep', 'him', 'in', 'here', '--', ""'"", ']']"
1292,1292,"['[', ""'GUARD"", '#', '1', ':', 'Until', 'you', 'or', 'anyone', 'else', '--', ""'"", ']']"
1293,1293,"['[', ""'FATHER"", ':', 'No', ',', 'not', 'anyone', 'else', '.', ""'"", ']']"
1294,1294,"['[', ""'Just"", 'me', '.', ""'"", ']']"
1295,1295,"['[', ""'GUARD"", '#', '1', ':', 'Just', 'you', '.', ""'"", ']']"
1296,1296,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1297,1297,"['[', ""'FATHER"", ':', 'Get', 'back', '.', ""'"", ']']"
1298,1298,"['[', ""'GUARD"", '#', '1', ':', 'Get', 'back', '.', ""'"", ']']"
1299,1299,"['[', ""'FATHER"", ':', 'All', 'right', '?', ""'"", ']']"
1300,1300,"['[', ""'GUARD"", '#', '1', ':', 'Right', '.', ""'"", ']']"
1301,1301,"['[', '``', 'We', ""'ll"", 'stay', 'here', 'until', 'you', 'get', 'back', '.', ""''"", ']']"
1302,1302,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1303,1303,"['[', '``', 'FATHER', ':', 'And', ',', 'uh', ',', 'make', 'sure', 'he', 'does', ""n't"", 'leave', '.', ""''"", ']']"
1304,1304,"['[', ""'GUARD"", '#', '1', ':', 'What', '?', ""'"", ']']"
1305,1305,"['[', '``', 'FATHER', ':', 'Make', 'sure', ""'"", 'e', 'does', ""n't"", 'leave', '.', ""''"", ']']"
1306,1306,"['[', ""'GUARD"", '#', '1', ':', 'The', 'Prince', '?', ""'"", ']']"
1307,1307,"['[', ""'FATHER"", ':', 'Yes', '.', ""'"", ',', '``', 'Make', 'sure', ""'"", 'e', 'does', ""n't"", 'leave', '.', ""''"", ']']"
1308,1308,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'yes', ',', 'of', 'course', '.', ""'"", ']']"
1309,1309,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1310,1310,"['[', ""'GUARD"", '#', '1', ':', 'Ah', '.', ""'"", ',', ""'"", 'I', 'thought', 'you', 'meant', 'him', '.', ""'"", ']']"
1311,1311,"['[', '``', 'You', 'know', ',', 'it', 'seemed', 'a', 'bit', 'daft', 'me', 'havin', ""'"", 'to', 'guard', 'him', 'when', 'he', ""'s"", 'a', 'guard', '.', ""''"", ']']"
1312,1312,"['[', ""'FATHER"", ':', 'Is', 'that', 'clear', '?', ""'"", ']']"
1313,1313,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1314,1314,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'quite', 'clear', '.', ""'"", ']']"
1315,1315,"['[', ""'No"", 'problems', '.', ""'"", ']']"
1316,1316,"['[', ""'FATHER"", ':', 'Right', '.', ""'"", ']']"
1317,1317,"['[', ""'Where"", 'are', 'you', 'going', '?', ""'"", ']']"
1318,1318,"['[', '``', 'GUARD', '#', '1', ':', 'We', ""'re"", 'coming', 'with', 'you', '.', ""''"", ']']"
1319,1319,"['[', ""'FATHER"", ':', 'No', ',', 'no', '.', ""'"", ',', '``', 'I', 'want', 'you', 'to', 'stay', 'here', 'and', 'make', 'sure', ""'"", 'e', 'does', ""n't"", 'leave', '.', ""''"", ']']"
1320,1320,"['[', ""'GUARD"", '#', '1', ':', 'Oh', ',', 'I', 'see', '.', ""'"", ']']"
1321,1321,"['[', ""'Right"", '.', ""'"", ']']"
1322,1322,"['[', ""'HERBERT"", ':', 'But', 'Father', '!', ""'"", ']']"
1323,1323,"['[', ""'FATHER"", ':', 'Shut', 'your', 'noise', ',', 'you', '!', ""'"", ']']"
1324,1324,"['[', ""'And"", 'get', 'that', 'suit', 'on', '!', ""'"", ',', ""'"", '[', 'music', ']', ""'"", ']']"
1325,1325,"['[', ""'And"", 'no', 'singing', '!', ""'"", ']']"
1326,1326,"['[', ""'GUARD"", '#', '2', ':', 'Hic', '!', ""'"", ']']"
1327,1327,"['[', ""'FATHER"", ':', 'Oh', ',', 'go', 'and', 'get', 'a', 'glass', 'of', 'water', '.', ""'"", ',', ""'"", '[', 'clank', ']', ""'"", ']']"
1328,1328,"['[', ""'"", '[', 'scribble', 'scribble', 'scribble', 'fold', 'fold', ']', ""'"", ']']"
1329,1329,"['[', ""'"", '[', 'twong', ']', ""'"", ']']"
1330,1330,"['[', ']']"
1331,1331,"['[', ""'SCENE"", '14', ':', 'Concorde', 'Takes', 'One', 'For', 'the', 'Gipper', ""'"", ']']"
1332,1332,"['[', ""'LANCELOT"", ':', 'Well', 'taken', ',', 'Concorde', '!', ""'"", ']']"
1333,1333,"['[', ""'CONCORDE"", ':', 'Thank', 'you', ',', 'sir', '!', ""'"", ',', ""'Most"", 'kind', '.', ""'"", ']']"
1334,1334,"['[', ""'LANCELOT"", ':', 'And', 'again', '!', ""'"", ']']"
1335,1335,"['[', ""'Over"", 'we', 'go', '!', ""'"", ']']"
1336,1336,"['[', ""'Good"", '.', ""'"", ']']"
1337,1337,"['[', ""'Steady"", '!', ""'"", ']']"
1338,1338,"['[', ""'And"", 'now', ',', 'the', 'big', 'one', '!', ""'"", ']']"
1339,1339,"['[', ""'Uuh"", '!', ""'"", ',', ""'Come"", 'on', ',', 'Concorde', '!', ""'"", ',', ""'"", '[', 'thwonk', ']', ""'"", ']']"
1340,1340,"['[', ""'CONCORDE"", ':', 'Message', 'for', 'you', ',', 'sir', '.', ""'"", ',', ""'"", '[', 'fwump', ']', ""'"", ']']"
1341,1341,"['[', ""'LANCELOT"", ':', 'Concorde', '!', ""'"", ']']"
1342,1342,"['[', ""'Concorde"", '!', ""'"", ']']"
1343,1343,"['[', ""'Speak"", 'to', 'me', '!', ""'"", ']']"
1344,1344,"['[', '``', ""'To"", 'whoever', 'finds', 'this', 'note', ':', 'I', 'have', 'been', 'imprisoned', 'by', 'my', 'father', ',', 'who', 'wishes', 'me', 'to', 'marry', 'against', 'my', 'will', '.', ""''"", ']']"
1345,1345,"['[', ""'Please"", ',', 'please', ',', 'please', 'come', 'and', 'rescue', 'me', '.', ""'"", ']']"
1346,1346,"['[', '``', 'I', 'am', 'in', 'the', 'Tall', 'Tower', 'of', 'Swamp', 'Castle', '.', ""'"", ""''"", ']']"
1347,1347,"['[', ""'At"", 'last', '!', ""'"", ']']"
1348,1348,"['[', ""'"", 'A', 'call', '!', ""'"", ']']"
1349,1349,"['[', ""'"", 'A', 'cry', 'of', 'distress', '!', ""'"", ']']"
1350,1350,"['[', ""'This"", 'could', 'be', 'the', 'sign', 'that', 'leads', 'us', 'to', 'the', 'Holy', 'Grail', '!', ""'"", ']']"
1351,1351,"['[', ""'Brave"", ',', 'brave', 'Concorde', ',', 'you', 'shall', 'not', 'have', 'died', 'in', 'vain', '!', ""'"", ']']"
1352,1352,"['[', '``', 'CONCORDE', ':', 'Uh', ',', 'I', ""'m"", '--', 'I', ""'m"", 'not', 'quite', 'dead', ',', 'sir', '.', ""''"", ']']"
1353,1353,"['[', ""'LANCELOT"", ':', 'Well', ',', 'you', 'shall', 'not', 'have', 'been', 'mortally', 'wounded', 'in', 'vain', '!', ""'"", ']']"
1354,1354,"['[', ""'CONCORDE"", ':', 'I', '--', 'I', '--', 'I', 'think', 'I', 'c', '--', 'I', 'could', 'pull', 'through', ',', 'sir', '.', ""'"", ']']"
1355,1355,"['[', ""'LANCELOT"", ':', 'Oh', ',', 'I', 'see', '.', ""'"", ']']"
1356,1356,"['[', '``', 'CONCORDE', ':', 'Actually', ',', 'I', 'think', 'I', ""'m"", 'all', 'right', 'to', 'come', 'with', 'you', ',', 'sir', '--', ""''"", ']']"
1357,1357,"['[', ""'LANCELOT"", ':', 'No', ',', 'no', ',', 'sweet', 'Concorde', '!', ""'"", ']']"
1358,1358,"['[', ""'Stay"", 'here', '!', ""'"", ']']"
1359,1359,"['[', ""'"", 'I', 'will', 'send', 'help', 'as', 'soon', 'as', 'I', 'have', 'accomplished', 'a', 'daring', 'and', 'heroic', 'rescue', 'in', 'my', 'own', 'particular', '...', ""'"", ']']"
1360,1360,"['[', ""'"", '[', 'sigh', ']', ""'"", ']']"
1361,1361,"['[', ""'CONCORDE"", ':', 'Idiom', ',', 'sir', '?', ""'"", ']']"
1362,1362,"['[', ""'LANCELOT"", ':', 'Idiom', '!', ""'"", ']']"
1363,1363,"['[', ""'CONCORDE"", ':', 'No', ',', 'I', 'feel', 'fine', ',', 'actually', ',', 'sir', '.', ""'"", ']']"
1364,1364,"['[', ""'LANCELOT"", ':', 'Farewell', ',', 'sweet', 'Concorde', '!', ""'"", ']']"
1365,1365,"['[', '``', 'CONCORDE', ':', 'I', ""'ll"", ',', 'um', '--', 'I', ""'ll"", 'just', 'stay', 'here', ',', 'then', '.', ""''"", ']']"
1366,1366,"['[', ""'Shall"", 'I', ',', 'sir', '?', ""'"", ']']"
1367,1367,"['[', ""'Yeah"", '.', ""'"", ']']"
1368,1368,"['[', ']']"
1369,1369,"['[', ""'SCENE"", '15', ':', 'Lancelot', 'Saves', 'a', 'Beautiful', 'and', 'Melodious', 'errr', 'Prince', '?', ""'"", ']']"
1370,1370,"['[', ""'"", '[', 'inside', 'castle', ']', ""'"", ']']"
1371,1371,"['[', ""'PRINCESS"", 'LUCKY', 'and', 'GIRLS', ':', '[', 'giggling', ']', ""'"", ']']"
1372,1372,"['[', ""'"", '[', 'outside', 'castle', ']', ""'"", ']']"
1373,1373,"['[', '``', 'GUEST', ':', ""'Morning"", '!', ""''"", ']']"
1374,1374,"['[', '``', 'SENTRY', '#', '1', ':', ""'Morning"", '.', ""''"", ']']"
1375,1375,"['[', ""'SENTRY"", '#', '2', ':', 'Oooh', '.', ""'"", ']']"
1376,1376,"['[', ""'SENTRY"", '#', '1', ':', '[', 'ptoo', ']', '[', 'drum', 'roll', ']', ""'"", ']']"
1377,1377,"['[', ""'"", '[', 'drum', 'roll', ']', ""'"", ']']"
1378,1378,"['[', ""'"", '[', 'drum', 'roll', ']', ""'"", ']']"
1379,1379,"['[', ""'"", '[', 'drum', 'roll', ']', ""'"", ']']"
1380,1380,"['[', ""'"", '[', 'drum', 'roll', ']', ""'"", ']']"
1381,1381,"['[', ""'LANCELOT"", ':', 'Ha', 'ha', '!', ""'"", ',', ""'Hiyya"", '!', ""'"", ']']"
1382,1382,"['[', ""'SENTRY"", '#', '2', ':', 'Hey', '!', ""'"", ']']"
1383,1383,"['[', ""'LANCELOT"", ':', 'Hiyya', '!', ',', 'Ha', '!', ',', 'etc', '.', ""'"", ']']"
1384,1384,"['[', ""'PRINCESS"", 'LUCKY', 'and', 'GIRLS', ':', '[', 'giggling', ']', ""'"", ']']"
1385,1385,"['[', ""'LANCELOT"", ':', 'Ha', 'ha', '!', ""'"", ',', ""'Huy"", '!', ""'"", ']']"
1386,1386,"['[', ""'GUESTS"", ':', 'Uuh', '!', ""'"", ',', ""'Aaah"", '!', ""'"", ']']"
1387,1387,"['[', ""'LANCELOT"", ':', 'Ha', 'ha', '!', ""'"", ']']"
1388,1388,"['[', ""'And"", 'take', 'this', '!', ""'"", ']']"
1389,1389,"['[', ""'Aah"", '!', ""'"", ']']"
1390,1390,"['[', ""'Hiyah"", '!', ""'"", ']']"
1391,1391,"['[', ""'Aah"", '!', ""'"", ']']"
1392,1392,"['[', ""'Aaah"", '!', ""'"", ']']"
1393,1393,"['[', ""'Hyy"", '!', ""'"", ']']"
1394,1394,"['[', ""'Hya"", '!', ""'"", ']']"
1395,1395,"['[', ""'Hiyya"", '!', ""'"", ']']"
1396,1396,"['[', ""'Ha"", '!', '...', ""'"", ']']"
1397,1397,"['[', '``', 'GUARD', '#', '1', ':', 'Now', ',', 'you', ""'re"", 'not', 'allowed', 'to', 'enter', 'the', 'room', '--', 'aaugh', '!', ""''"", ']']"
1398,1398,"['[', ""'LANCELOT"", ':', 'O', 'fair', 'one', ',', 'behold', 'your', 'humble', 'servant', ',', 'Sir', 'Lancelot', 'of', 'Camelot', '.', ""'"", ']']"
1399,1399,"['[', ""'"", 'I', 'have', 'come', 'to', 'take', 'y', '--', ""'"", ']']"
1400,1400,"['[', '``', 'Oh', ',', 'I', ""'m"", 'terribly', 'sorry', '.', ""''"", ']']"
1401,1401,"['[', ""'HERBERT"", ':', 'You', 'got', 'my', 'note', '!', ""'"", ']']"
1402,1402,"['[', ""'LANCELOT"", ':', 'Uh', ',', 'well', ',', 'I', '--', 'I', 'got', ',', 'uh', ',', 'a', 'note', '.', ""'"", ']']"
1403,1403,"['[', '``', 'HERBERT', ':', 'You', ""'ve"", 'come', 'to', 'rescue', 'me', '!', ""''"", ']']"
1404,1404,"['[', ""'LANCELOT"", ':', 'Uh', ',', 'well', ',', 'no', '.', ""'"", ']']"
1405,1405,"['[', '``', 'You', 'see', ',', 'I', 'had', ""n't"", '--', ""''"", ']']"
1406,1406,"['[', ""'HERBERT"", ':', 'I', 'knew', 'someone', 'would', '.', ""'"", ']']"
1407,1407,"['[', ""'"", 'I', 'knew', 'that', 'somewhere', 'out', 'there', '...', ""'"", ']']"
1408,1408,"['[', ""'"", '[', 'music', ']', ""'"", ']']"
1409,1409,"['[', ""'LANCELOT"", ':', 'Well', ',', 'I', '--', ""'"", ']']"
1410,1410,"['[', ""'HERBERT"", ':', '...', 'there', 'must', 'be', '...', 'someone', '...', ""'"", ']']"
1411,1411,"['[', ""'FATHER"", ':', 'Stop', 'that', '!', ""'"", ']']"
1412,1412,"['[', ""'Stop"", 'that', '!', ""'"", ']']"
1413,1413,"['[', ""'Stop"", 'it', '!', ""'"", ']']"
1414,1414,"['[', ""'Stop"", 'it', '!', ""'"", ']']"
1415,1415,"['[', ""'Who"", 'are', 'you', '?', ""'"", ']']"
1416,1416,"['[', '``', 'HERBERT', ':', 'I', ""'m"", 'your', 'son', '!', ""''"", ']']"
1417,1417,"['[', ""'FATHER"", ':', 'No', ',', 'not', 'you', '.', ""'"", ']']"
1418,1418,"['[', ""'LANCELOT"", ':', 'Uh', ',', 'I', 'am', 'Sir', 'Lancelot', ',', 'sir', '.', ""'"", ']']"
1419,1419,"['[', '``', 'HERBERT', ':', 'He', ""'s"", 'come', 'to', 'rescue', 'me', ',', 'Father', '.', ""''"", ']']"
1420,1420,"['[', '``', 'LANCELOT', ':', 'Well', ',', 'let', ""'s"", 'not', 'jump', 'to', 'conclusions', '.', ""''"", ']']"
1421,1421,"['[', ""'FATHER"", ':', 'Did', 'you', 'kill', 'all', 'those', 'guards', '?', ""'"", ']']"
1422,1422,"['[', ""'LANCELOT"", ':', 'Uh', '...', 'Oh', ',', 'yes', '.', ""'"", ',', ""'Sorry"", '.', ""'"", ']']"
1423,1423,"['[', ""'FATHER"", ':', 'They', 'cost', 'fifty', 'pounds', 'each', '!', ""'"", ']']"
1424,1424,"['[', '``', 'LANCELOT', ':', 'Well', ',', 'I', ""'m"", 'awfully', 'sorry', '.', ""''"", ']']"
1425,1425,"['[', ""'Um"", ',', 'I', 'really', 'can', 'explain', 'everything', '.', ""'"", ']']"
1426,1426,"['[', '``', 'HERBERT', ':', 'Do', ""n't"", 'be', 'afraid', 'of', 'him', ',', 'Sir', 'Lancelot', '.', ""''"", ']']"
1427,1427,"['[', '``', 'I', ""'ve"", 'got', 'a', 'rope', 'all', 'ready', '.', ""''"", ']']"
1428,1428,"['[', ""'FATHER"", ':', 'You', 'killed', 'eight', 'wedding', 'guests', 'in', 'all', '!', ""'"", ']']"
1429,1429,"['[', ""'LANCELOT"", ':', 'Well', ',', 'uh', ',', 'you', 'see', ',', 'the', 'thing', 'is', ',', 'I', 'thought', 'your', 'son', 'was', 'a', 'lady', '.', ""'"", ']']"
1430,1430,"['[', ""'FATHER"", ':', 'I', 'can', 'understand', 'that', '.', ""'"", ']']"
1431,1431,"['[', ""'HERBERT"", ':', 'Hurry', ',', 'Sir', 'Lancelot', '!', ""'"", ']']"
1432,1432,"['[', ""'Hurry"", '!', ""'"", ']']"
1433,1433,"['[', ""'FATHER"", ':', 'Shut', 'up', '!', ""'"", ']']"
1434,1434,"['[', '``', 'You', 'only', 'killed', 'the', 'bride', ""'s"", 'father', ',', 'that', ""'s"", 'all', '!', ""''"", ']']"
1435,1435,"['[', '``', 'LANCELOT', ':', 'Well', ',', 'I', 'really', 'did', ""n't"", 'mean', 'to', '...', ""''"", ']']"
1436,1436,"['[', '``', 'FATHER', ':', 'Did', ""n't"", 'mean', 'to', '?', '``', ',', ""'"", '!', ""'"", ']']"
1437,1437,"['[', ""'You"", 'put', 'your', 'sword', 'right', 'through', 'his', 'head', '!', ""'"", ']']"
1438,1438,"['[', ""'LANCELOT"", ':', 'Oh', ',', 'dear', '.', ""'"", ']']"
1439,1439,"['[', ""'Is"", 'he', 'all', 'right', '?', ""'"", ']']"
1440,1440,"['[', ""'FATHER"", ':', 'You', 'even', 'kicked', 'the', 'bride', 'in', 'the', 'chest', '!', ""'"", ']']"
1441,1441,"['[', ""'This"", 'is', 'going', 'to', 'cost', 'me', 'a', 'fortune', '!', ""'"", ']']"
1442,1442,"['[', ""'LANCELOT"", ':', 'Well', ',', 'I', 'can', 'explain', '.', ""'"", ']']"
1443,1443,"['[', ""'"", 'I', 'was', 'in', 'the', 'forest', ',', 'um', ',', 'riding', 'north', 'from', 'Camelot', ',', 'when', 'I', 'got', 'this', 'note', ',', 'you', 'see', '--', ""'"", ']']"
1444,1444,"['[', ""'FATHER"", ':', 'Camelot', '?', ""'"", ']']"
1445,1445,"['[', ""'Are"", 'you', 'from', ',', 'uh', ',', 'Camelot', '?', ""'"", ']']"
1446,1446,"['[', ""'HERBERT"", ':', 'Hurry', ',', 'Sir', 'Lancelot', '!', ""'"", ']']"
1447,1447,"['[', ""'LANCELOT"", ':', 'Uh', ',', 'I', 'am', 'a', 'Knight', 'of', 'King', 'Arthur', ',', 'sir', '.', ""'"", ']']"
1448,1448,"['[', ""'FATHER"", ':', 'Very', 'nice', 'castle', ',', 'Camelot', '.', ""'"", ']']"
1449,1449,"['[', ""'Uh"", ',', 'very', 'good', 'pig', 'country', '.', ""'"", ']']"
1450,1450,"['[', ""'LANCELOT"", ':', 'Is', 'it', '?', ""'"", ']']"
1451,1451,"['[', ""'HERBERT"", ':', 'Hurry', '!', ""'"", ']']"
1452,1452,"['[', '``', 'I', ""'m"", 'ready', '!', ""''"", ']']"
1453,1453,"['[', ""'FATHER"", ':', 'Would', 'you', ',', 'uh', ',', 'like', 'to', 'come', 'and', 'have', 'a', 'drink', '?', ""'"", ']']"
1454,1454,"['[', '``', 'LANCELOT', ':', 'Well', ',', 'that', '--', 'that', ""'s"", ',', 'uh', ',', 'awfully', 'nice', 'of', 'you', ',', '...', ""''"", ']']"
1455,1455,"['[', ""'HERBERT"", ':', 'I', 'am', 'ready', '!', ""'"", ']']"
1456,1456,"['[', ""'LANCELOT"", ':', '...', 'um', ',', 'I', 'mean', 'to', 'be', 'so', 'understanding', '.', ""'"", ',', ""'"", '[', 'thonk', ']', ""'"", ']']"
1457,1457,"['[', ""'Um"", ',', '...', ""'"", ']']"
1458,1458,"['[', ""'"", '[', 'woosh', ']', ""'"", ']']"
1459,1459,"['[', ""'HERBERT"", ':', 'Oooh', '!', ""'"", ']']"
1460,1460,"['[', '``', 'LANCELOT', ':', '...', 'I', ""'m"", 'afraid', 'when', 'I', ""'m"", 'in', 'this', 'idiom', ',', 'I', 'sometimes', 'get', 'a', 'bit', ',', 'uh', ',', 'sort', 'of', 'carried', 'away', '.', ""''"", ']']"
1461,1461,"['[', '``', 'FATHER', ':', 'Oh', ',', 'do', ""n't"", 'worry', 'about', 'that', '.', ""''"", ']']"
1462,1462,"['[', ""'HERBERT"", ':', 'Oooh', '!', ""'"", ',', ""'"", '[', 'splat', ']', ""'"", ']']"
1463,1463,"['[', ']']"
1464,1464,"['[', '``', 'SCENE', '16', ':', 'You', 'Ca', ""n't"", 'Stop', 'a', '...', 'errrr', 'Prince', '?', '...', '``', ',', ""'From"", 'Singing', ""'"", ']']"
1465,1465,"['[', ""'GUESTS"", ':', '[', 'crying', ']', ""'"", ']']"
1466,1466,"['[', ""'FATHER"", ':', 'Well', ',', 'this', 'is', 'the', 'main', 'hall', '.', ""'"", ']']"
1467,1467,"['[', '``', 'We', ""'re"", 'going', 'to', 'have', 'all', 'this', 'knocked', 'through', 'and', 'made', 'into', 'one', 'big', ',', 'uh', ',', 'living', 'room', '.', ""''"", ']']"
1468,1468,"['[', ""'GUEST"", ':', 'There', 'he', 'is', '!', ""'"", ']']"
1469,1469,"['[', ""'FATHER"", ':', 'Oh', ',', 'bloody', 'hell', '.', ""'"", ',', ""'"", '[', 'exciting', 'music', ']', ""'"", ']']"
1470,1470,"['[', ""'LANCELOT"", ':', 'Ha', 'ha', 'ha', '!', ""'"", ',', ""'Hey"", '!', ""'"", ']']"
1471,1471,"['[', ""'Ha"", 'ha', '!', ""'"", ']']"
1472,1472,"['[', ""'FATHER"", ':', 'Hold', 'it', '!', ""'"", ']']"
1473,1473,"['[', ""'Stop"", 'it', '!', ""'"", ']']"
1474,1474,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1475,1475,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1476,1476,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1477,1477,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1478,1478,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1479,1479,"['[', ""'Please"", '!', ""'"", ']']"
1480,1480,"['[', ""'LANCELOT"", ':', 'Sorry', ',', 'sorry', '.', ""'"", ']']"
1481,1481,"['[', ""'You"", 'see', 'what', 'I', 'mean', '?', ""'"", ']']"
1482,1482,"['[', ""'"", 'I', 'just', 'get', 'carried', 'away', '.', ""'"", ']']"
1483,1483,"['[', '``', 'I', ""'m"", 'really', 'most', 'awfully', 'sorry', '.', ""''"", ']']"
1484,1484,"['[', ""'Sorry"", '!', ""'"", ']']"
1485,1485,"['[', ""'Sorry"", ',', 'everyone', '.', ""'"", ']']"
1486,1486,"['[', '``', 'GUEST', '#', '1', ':', 'He', ""'s"", 'killed', 'the', 'best', 'man', '!', ""''"", ']']"
1487,1487,"['[', ""'GUESTS"", ':', '[', 'yelling', ']', ""'"", ']']"
1488,1488,"['[', ""'FATHER"", ':', 'Hold', 'it', '!', ""'"", ']']"
1489,1489,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1490,1490,"['[', ""'Please"", '!', ""'"", ']']"
1491,1491,"['[', ""'Hold"", 'it', '!', ""'"", ']']"
1492,1492,"['[', ""'This"", 'is', 'Sir', 'Lancelot', 'from', 'the', 'Court', 'of', 'Camelot', ',', 'a', 'very', 'brave', 'and', 'influential', 'knight', ',', 'and', 'my', 'special', 'guest', 'here', 'today', '.', ""'"", ']']"
1493,1493,"['[', ""'LANCELOT"", ':', 'Hello', '.', ""'"", ']']"
1494,1494,"['[', ""'GUEST"", ':', 'He', 'killed', 'my', 'auntie', '!', ""'"", ']']"
1495,1495,"['[', ""'GUESTS"", ':', '[', 'yelling', ']', ""'"", ']']"
1496,1496,"['[', ""'FATHER"", ':', 'Please', '!', ""'"", ']']"
1497,1497,"['[', ""'Please"", '!', ""'"", ']']"
1498,1498,"['[', ""'This"", 'is', 'supposed', 'to', 'be', 'a', 'happy', 'occasion', '!', ""'"", ']']"
1499,1499,"['[', '``', 'Let', ""'s"", 'not', 'bicker', 'and', 'argue', 'about', 'who', 'killed', 'who', '.', ""''"", ']']"
